Product_ID,Mass,Product_Class,Product_Type,Unit_Price,Quantity sold,Branch_Id,Sales_Date,Branch_Size,Branch_Location,Branch_Type,Total sales in RWF
PHAS18,9.165,Less fat,Fried Foods,1745.70184,43,S006,2/13/2019 0:00,Level3,Gasabo,Simba_Branch1,75065.17912
BBUS94,7.514,Normal,Fried Foods,4145.69176,54,S005,2/13/2019 0:00,Level3,Kicukiro,Simba_Branch1,223867.355
TTES15,19.76,Less fat,Fried Foods,3595.85264,65,S005,2/13/2019 0:00,Level3,Kicukiro,Simba_Branch1,233730.4216
CERS67 ,0,Less fat,Fruits line,2801.4609,76,S007,2/13/2019 0:00,Level2,Nyarugenge,Simba_Branch3,212911.0284
CHAS33,14.755,Normal,Fruits line,2657.6803,87,S005,2/13/2019 0:00,Level3,Kicukiro,Simba_Branch1,231218.1861
OFAS10,22.75,Less fat,Irish Potatoes,4046.36728,98,S015,2/13/2019 0:00,,Kicukiro,Simba_Branch1,396543.9934
UHWS12,21.125,Less fat,Cheese,1499.9937,109,S009,2/13/2019 0:00,Level2,Gasabo,Simba_Branch1,163499.3133
PRRS35,16.705,Less fat,Fruits line,2821.78926,120,S009,2/13/2019 0:00,Level2,Gasabo,Simba_Branch1,338614.7112
PLYS03,0,Less fat,Irish Potatoes,1921.83386,131,S007,2/13/2019 0:00,Level2,Nyarugenge,Simba_Branch3,251760.2357
JIIS13,11.492,Normal,Irish Potatoes,1725.78796,142,S008,2/13/2019 0:00,Level2,Nyarugenge,Simba_Branch2,245061.8903
AGES15,0,Less fat,Meat,916.19234,153,S007,2/13/2019 0:00,Level2,Nyarugenge,Simba_Branch3,140177.428
CSSS34,23.075,Less fat,Cooking Oil,1689.18184,164,S006,2/13/2019 0:00,Level3,Gasabo,Simba_Branch1,277025.8218
PUSS01,8.294,Less fat,kitchen items,2250.5479,175,S015,2/13/2019 0:00,,Kicukiro,Simba_Branch1,393845.8825
NOTS40,0,Normal,Packed Foods,2406.80686,186,S007,2/13/2019 0:00,Level2,Nyarugenge,Simba_Branch3,447666.076
INDS14,13.845,Less fat,Fruits line,896.89704,197,S005,2/13/2019 0:00,Level3,Kicukiro,Simba_Branch1,176688.7169
UUYS76,17.03,Less fat,Cheese,1178.05578,208,S006,2/13/2019 0:00,Level3,Gasabo,Simba_Branch1,245035.6022
PEFS01,0,Less fat,Sodas,2287.69096,219,S007,2/13/2019 0:00,Level2,Nyarugenge,Simba_Branch3,501004.3202
MKMS40,13.2535,Less fat,Irish Potatoes,2246.91178,230,S010,2/13/2019 0:00,,Kicukiro,Simba_Branch1,516789.7094
BIES78,8.671,Normal,Fried Foods,2060.82282,241,S010,2/13/2019 0:00,,Kicukiro,Simba_Branch1,496658.2996
SINS85,6.916,Less fat,Hygiene,1630.71818,252,S015,2/13/2019 0:00,,Kicukiro,Simba_Branch1,410940.9814
DGZS37,0,Normal,Sweet Potatoes,2090.65282,263,S007,2/13/2019 0:00,Level2,Nyarugenge,Simba_Branch3,549841.6917
LOOS76,15.73,Less fat,Sodas,2266.20708,274,S008,2/13/2019 0:00,Level2,Nyarugenge,Simba_Branch2,620940.7399
MESS09,18.005,Normal,Clothes line,3653.861,285,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,1041350.385
KUNS07,21.255,Less fat,kitchen items,1971.9514,296,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,583697.6144
TARS18,23.855,Less fat,kitchen items,3027.75128,307,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,929519.643
ENTS30,20.15,Normal,Fruits line,1601.92124,318,S001,2/14/2019 0:00,,Nyarugenge,Simba_Branch4,509410.9543
ISAS09,15.73,Less fat,Fried Foods,2362.43238,329,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,777240.253
ISAS09,15.73,Less fat,Fried Foods,2327.89238,340,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,791483.4092
SONS05,25.025,Normal,Irish Potatoes,1339.06556,351,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,470012.0116
FARS09,11.323,Normal,Packed Foods,2879.26068,362,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,1042292.366
ZEKS18,13.65,Less fat,kitchen items,2683.29642,373,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,1000869.565
ANES19,15.08,Normal,Cheese,3780.90854,384,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,1451868.879
RELS19,20.8,Normal,Fruits line,878.01622,395,S001,2/14/2019 0:00,,Nyarugenge,Simba_Branch4,346816.4069
WRWS05,8.9245,Less fat,Fried Foods,3369.56226,406,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,1368042.278
DEOS22,13.5135,Less fat,Chinese Foods,2505.09828,417,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,1044625.983
TIPS15,10.465,Normal,Fruits line,4067.31422,428,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,1740810.486
ACKS66,7.5205,Normal,Fruits line,4148.33564,439,S010,2/14/2019 0:00,,Kicukiro,Simba_Branch1,1821119.346
APAS30,13.39,Normal,Fruits line,3008.9521,450,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,1354028.445
COYS56,16.25,Less fat,Fruits line,1618.6543,461,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,746199.6323
NETS01,9.919,Less fat,Sodas,1452.93452,472,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,685785.0934
SUMS19,17.55,Normal,Fried Foods,1230.8172,483,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,594484.7076
TICS14,22.75,Less fat,Fried Foods,1590.3943,494,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,785654.7842
ZKBS30,0,Less fat,Sodas,1759.21326,505,S011,2/14/2019 0:00,Level3,Gasabo,Simba_Branch4,888402.6963
ERDS10,10.673,Less fat,Alcohols,2363.46544,516,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,1219548.167
LINS23,15.145,Normal,Meat,1741.98408,527,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,918025.6102
OIRS21,24.05,Less fat,Fried Foods,1881.05468,538,S010,2/14/2019 0:00,,Kicukiro,Simba_Branch1,1012007.418
WITS55,10.036,Normal,Simba Breads,1237.13802,549,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,679188.773
TAUS13,7.644,Less fat,kitchen items,2346.19544,560,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,1313869.446
GCCS48,8.905,Less fat,Irish Potatoes,4119.04258,571,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,2351973.313
EGUS33,0,Less fat,kitchen items,2765.88784,582,S007,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch3,1609746.723
NPES01,9.776,Less fat,Fruits line,2023.72058,593,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,1200066.304
NARS15,17.745,Normal,Fried Foods,1275.31414,604,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,770289.7406
AKES18,0,Less fat,kitchen items,725.47502,615,S007,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch3,446167.1373
SCOS66,9.0805,Normal,Meat,2908.59456,626,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,1820780.195
JAKS09,0,Less fat,Fried Foods,3777.76854,637,S007,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch3,2406438.56
KLMS17,12.09,Less fat,Cheese,3907.87444,648,S001,2/14/2019 0:00,,Nyarugenge,Simba_Branch4,2532302.637
ZAIS09,15.73,Less fat,Packed Foods,1173.8419,659,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,773561.8121
REPS10,7.774,Less fat,Fruits line,2281.86626,670,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,1528850.394
IEBS06,11.7,Less fat,Hygiene,4180.72788,681,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,2847075.686
TRUS78,9.2885,Less fat,Irish Potatoes,2522.32746,692,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,1745450.602
SVVS84,24.7,Less fat,Hygiene,3324.07308,703,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,2336823.375
TAAS56,10.2115,Normal,Sweet Potatoes,560.25136,714,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,400019.471
OWIS61,25.35,Less fat,Simba Breads,2451.26298,725,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,1777165.661
BESS04,11.323,Less fat,Packed Foods,1456.61146,736,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,1072066.035
ALLS03,14.95,Less fat,Kabenzi Foods,2730.3556,747,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,2039575.633
DIPS11,24.505,Less fat,kitchen items,3835.73608,758,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,2907487.949
UAKS03,17.745,Normal,Packed Foods,1550.689,769,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,1192479.841
OOKS65,7.9755,Less fat,Sodas,1795.8602,780,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,1400770.956
NYAS90,7.3515,Less fat,Sodas,2306.49014,791,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,1824433.701
RIVS10,19.305,Normal,Cheese,4102.2687,802,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,3290019.497
IRAS77,26.975,Normal,Clothes line,2414.16074,813,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,1962712.682
PEFS06,13,Less fat,Fried Foods,3687.2863,824,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,3038323.911
IEVS33,13.39,Less fat,Cheese,4138.87482,835,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,3455960.475
THIS88,7.3775,Normal,Fried Foods,2451.22216,846,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,2073733.947
KAYS23,7.163,Less fat,Hygiene,1553.86982,857,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,1331666.436
OWNS66,23.075,Less fat,Chinese Foods,532.56912,868,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,462269.9962
DAVS28,23.075,Less fat,Sweet Potatoes,1776.52408,879,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,1561564.666
ARAS53,10.8745,Normal,Fruits line,2970.73516,890,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,2643954.292
OODS10,0,Normal,Packed Foods,3147.44494,901,S011,2/14/2019 0:00,Level3,Gasabo,Simba_Branch4,2835847.891
EXAS10,13,Normal,Fried Foods,2014.30058,912,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,1837042.129
AKES33,23.66,Normal,Fruits line,3926.71444,923,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,3624357.428
ABIS22,25.155,Normal,Sodas,2565.17276,934,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,2395871.358
PEFS39,0,Less fat,Meat,2257.36484,945,S007,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch3,2133209.774
RUKS19,9.607,Less fat,Cooking Oil,2220.7179,956,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,2123006.312
TORS1,10.3285,Less fat,Fried Foods,2571.9897,967,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,2487114.04
COSS01,20.8,Normal,Fried Foods,2466.42604,978,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,2412164.667
ZIRS13,26.13,Less fat,Hygiene,930.28152,989,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,920048.4233
DFES16,26.78,Less fat,Fruits line,1483.30146,10,S001,2/14/2019 0:00,,Nyarugenge,Simba_Branch4,14833.0146
TERS33,11.1475,Normal,Cheese,3086.29658,21,S010,2/14/2019 0:00,,Kicukiro,Simba_Branch1,64812.22818
MJDS83,23.01,Normal,Fruits line,752.08338,32,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,24066.66816
TUGS66,26,Normal,Irish Potatoes,1969.84446,43,S001,2/14/2019 0:00,,Nyarugenge,Simba_Branch4,84703.31178
WRDS08,7.4035,Less fat,Irish Potatoes,4020.21422,54,S001,2/14/2019 0:00,,Nyarugenge,Simba_Branch4,217091.5679
JGKS34,6.643,Less fat,kitchen items,2586.1197,65,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,168097.7805
YUUS32,19.825,Normal,Fried Foods,2797.2062,76,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,212587.6712
BOGS14,0,Normal,Packed Foods,2792.0409,87,S007,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch3,242907.5583
CTOS18,23.725,Normal,Cheese,1732.6049,98,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,169795.2802
WINS65,20.28,Normal,Fried Foods,2678.62724,109,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,291970.3692
TRUS38,16.9,Less fat,Packed Foods,1199.45802,120,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,143934.9624
FORS94,9.126,Less fat,Fruits line,2313.76238,131,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,303102.8718
VRDS89,25.61,Less fat,Fried Foods,2787.3309,142,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,395800.9878
RIYS60,11.83,Less fat,kitchen items,1767.06326,153,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,270360.6788
MMNS16,10.4,Normal,Simba Breads,3923.57444,164,S001,2/14/2019 0:00,,Nyarugenge,Simba_Branch4,643466.2082
SYLS90,23.075,Less fat,Hygiene,3782.43772,175,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,661926.601
OWIS61,25.35,Less fat,Simba Breads,2455.97298,186,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,456810.9743
PEFS29,9.9905,Less fat,Hygiene,2280.8332,197,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,449324.1404
PASS40,12.48,Less fat,Hygiene,2962.92598,208,S001,2/14/2019 0:00,,Nyarugenge,Simba_Branch4,616288.6038
BYBS14,25.48,Less fat,Cheese,715.47726,219,S001,2/14/2019 0:00,,Nyarugenge,Simba_Branch4,156689.5199
JGKS09,22.88,Less fat,Fried Foods,2569.88276,230,S001,2/14/2019 0:00,,Nyarugenge,Simba_Branch4,591073.0348
OSXS17,20.28,Normal,Cheese,998.82458,241,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,240716.7238
FEIS35,16.445,Less fat,kitchen items,1703.35266,252,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,429244.8703
TRES36,0,Less fat,Sweet Potatoes,1482.80534,263,S007,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch3,389977.8044
OGAS30,0,Normal,Fried Foods,1760.78326,274,S007,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch3,482454.6132
WHAS21,18.85,Less fat,Hygiene,2505.09828,285,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,713953.0098
UUTS28,8.3525,Less fat,Packed Foods,1830.31856,296,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,541774.2938
TVSS19,12.6035,Less fat,Alcohols,2777.87008,307,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,852806.1146
TCKS02,25.48,Less fat,Sodas,881.73398,318,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,280391.4056
KURS01,26.91,Less fat,kitchen items,2399.53462,329,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,789446.89
SEOS01,16.38,Less fat,Cheese,549.30218,340,S010,2/14/2019 0:00,,Kicukiro,Simba_Branch1,186762.7412
PEFS14,10.7575,Less fat,kitchen items,1636.42042,351,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,574383.5674
PEES13,0,Less fat,kitchen items,1667.28348,362,S011,2/14/2019 0:00,Level3,Gasabo,Simba_Branch4,603556.6198
OVES10,25.805,Less fat,Fruits line,2011.2014,373,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,750178.1222
SUOS98,9.568,Less fat,Irish Potatoes,867.56316,384,S001,2/14/2019 0:00,,Nyarugenge,Simba_Branch4,333144.2534
ERGS11,26.455,Normal,Meat,1298.82332,395,S001,2/14/2019 0:00,,Nyarugenge,Simba_Branch4,513035.2114
RLDS09,23.01,Normal,Kabenzi Foods,2885.54068,406,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,1171529.516
BNNS10,0,Less fat,Clothes line,2777.9109,417,S011,2/14/2019 0:00,Level3,Gasabo,Simba_Branch4,1158388.845
JVPS29,10.907,Normal,Irish Potatoes,1768.09632,428,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,756745.225
PEFS42,11.9535,Less fat,Sweet Potatoes,1282.04944,439,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,562819.7042
IMNS01,11.609,Less fat,Cheese,2391.6438,450,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,1076239.71
AASS54,20.41,Less fat,kitchen items,930.32234,461,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,428878.5987
STAS11,21.71,Less fat,kitchen items,3868.12832,472,S010,2/14/2019 0:00,,Kicukiro,Simba_Branch1,1825756.567
ZXES67,0,Less fat,Sodas,1492.68064,483,S007,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch3,720964.7491
HDCS08,26.65,Normal,Fruits line,3048.12046,494,S010,2/14/2019 0:00,,Kicukiro,Simba_Branch1,1505771.507
JGKS90,0,Less fat,kitchen items,2570.91582,505,S007,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch3,1298312.489
MOTS03,15.145,Less fat,Chinese Foods,1762.8902,516,S010,2/14/2019 0:00,,Kicukiro,Simba_Branch1,909651.3432
BDFS69,26.975,Less fat,Sodas,2409.98768,527,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,1270063.507
HHGS03,0,Less fat,Irish Potatoes,2473.7391,538,S007,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch3,1330871.636
COUS90,21.06,Less fat,Irish Potatoes,655.40278,549,S001,2/14/2019 0:00,,Nyarugenge,Simba_Branch4,359816.1262
YYDS35,13.2535,Normal,Kabenzi Foods,3759.42466,560,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,2105277.81
BLIS07,0,Less fat,kitchen items,1153.47272,571,S011,2/14/2019 0:00,Level3,Gasabo,Simba_Branch4,658632.9231
AMNS18,17.29,Less fat,Cheese,3658.571,582,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,2129288.322
NCMS99,8.0795,Less fat,Fruits line,588.51136,593,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,348987.2365
EEPS56,8.671,Normal,Fried Foods,1421.65698,604,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,858680.8159
ONIS22,16.38,Normal,Cheese,4011.90892,615,S010,2/14/2019 0:00,,Kicukiro,Simba_Branch1,2467323.986
LQDS91,15.795,Less fat,Irish Potatoes,3999.88586,626,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,2503928.548
FRIS01,21.58,Less fat,Packed Foods,1840.23468,637,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,1172229.491
UOYS01,0,Normal,Irish Potatoes,2011.6567,648,S007,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch3,1303553.542
EMSS40,27.105,Normal,Simba Breads,1627.53736,10,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,16275.3736
ANRS01,14.3,Less fat,Hygiene,1597.25206,21,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,33542.29326
IITS91,20.28,Less fat,Cooking Oil,2913.80068,32,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,93241.62176
CHINS13,0,Less fat,Cheese,3417.6545,43,S011,2/14/2019 0:00,Level3,Gasabo,Simba_Branch4,146959.1435
KLNS49,13.2535,Normal,Cheese,3054.89658,54,S010,2/14/2019 0:00,,Kicukiro,Simba_Branch1,164964.4153
BGFS05,16.38,Normal,Irish Potatoes,1650.0543,65,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,107253.5295
NDLS18,26.26,Less fat,Fried Foods,4015.50422,76,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,305178.3207
WOLS87,23.4,Less fat,Irish Potatoes,1829.24468,87,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,159144.2872
EATS01,8.775,Normal,Cheese,1519.37064,98,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,148898.3227
MRSS13,16.055,Normal,Meat,2483.65522,109,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,270718.419
BYOS19,9.867,Normal,Fruits line,2717.7956,120,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,326135.472
LIOS11,19.24,Less fat,Meat,2992.17822,131,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,391975.3468
JGKS34,6.643,Less fat,kitchen items,2539.0197,142,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,360540.7974
MUSS09,8.294,Less fat,Cheese,2785.72008,153,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,426215.1722
FDW14,10.79,Normal,Cheese,1377.20086,164,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,225860.941
KMES54,21.71,Normal,Fried Foods,2257.82014,175,S010,2/14/2019 0:00,,Kicukiro,Simba_Branch1,395118.5245
NELS88,0,Normal,Simba Breads,2457.50216,186,S007,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch3,457095.4018
SHES10,12.6035,Less fat,Fruits line,2909.04986,197,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,573082.8224
DESS17,10.7055,Less fat,Hygiene,2901.2815,208,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,603466.552
ITIS11,13.2535,Less fat,Packed Foods,1761.36102,219,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,385738.0634
VAIS34,13.9035,Normal,Cheese,1872.1308,230,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,430590.084
PEFS36,10.894,Normal,Sweet Potatoes,1724.7549,241,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,415665.9309
VISS88,15.145,Less fat,Sweet Potatoes,2402.13768,252,S001,2/14/2019 0:00,,Nyarugenge,Simba_Branch4,605338.6954
VEFS19,11.9535,Normal,Irish Potatoes,817.44562,263,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,214988.1981
ITHS05,10.53,Normal,Packed Foods,1391.33086,274,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,381224.6556
PEES17,24.18,Less fat,Fried Foods,2401.10462,285,S010,2/14/2019 0:00,,Kicukiro,Simba_Branch1,684314.8167
MARS67,22.88,Less fat,Hygiene,3684.1463,296,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,1090507.305
ARDS09,26.325,Less fat,kitchen items,2324.25626,307,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,713546.6718
PASS90,7.774,Less fat,Alcohols,837.77398,318,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,266412.1256
NZIS89,24.375,Less fat,kitchen items,3263.95778,329,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,1073842.11
EADS99,7.566,Normal,Fruits line,4008.7281,340,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,1362967.554
ERYS23,11.076,Less fat,Sodas,2407.88074,351,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,845166.1397
DDGS05,20.15,Normal,Fruits line,2800.92396,362,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,1013934.474
INZS13,21.71,Normal,Fruits line,2869.92232,373,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,1070481.025
THAS13,12.48,Normal,Fried Foods,4052.64728,384,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,1556216.556
KRMS66,11.869,Less fat,kitchen items,2377.01768,395,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,938921.9836
AMES01,13.65,Normal,Kabenzi Foods,1229.2472,406,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,499074.3632
UABS10,22.1,Less fat,Irish Potatoes,3920.97138,417,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,1635045.065
BKWS21,0,Less fat,Fried Foods,3323.53614,428,S007,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch3,1422473.468
YTRS88,11.9535,Less fat,Sweet Potatoes,729.64808,439,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,320315.5071
PJFS18,13.13,Less fat,kitchen items,1850.23244,450,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,832604.598
IANS08,10.634,Less fat,kitchen items,2206.09178,461,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,1017008.311
NELS11,11.2515,Normal,Fried Foods,1926.00692,472,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,909075.2662
UHVS91,23.205,Normal,Fruits line,1930.13916,483,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,932257.2143
SDOS34,13.845,Normal,Fried Foods,3608.90876,494,S005,2/14/2019 0:00,Level3,Kicukiro,Simba_Branch1,1782800.927
UAKS03,17.745,Normal,Packed Foods,1558.539,505,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,787062.195
ZOKS44,22.425,Less fat,Sodas,4100.6987,516,S010,2/14/2019 0:00,,Kicukiro,Simba_Branch1,2115960.529
TGCS02,12.35,Normal,Fruits line,2664.99336,527,S010,2/14/2019 0:00,,Kicukiro,Simba_Branch1,1404451.501
EHNS17,21.71,Normal,Kabenzi Foods,998.78376,538,S009,2/14/2019 0:00,Level2,Gasabo,Simba_Branch1,537345.6629
OHGS01,11.18,Less fat,Hygiene,2215.51178,549,S001,2/14/2019 0:00,,Nyarugenge,Simba_Branch4,1216315.967
TMPS60,25.025,Less fat,Cheese,854.01092,560,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,478246.1152
SISS12,14.3,Normal,Packed Foods,3486.65286,571,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,1990878.783
HERS03,12.8635,Less fat,Sodas,3732.77548,10,S015,2/14/2019 0:00,,Kicukiro,Simba_Branch1,37327.7548
FRES18,18.2,Normal,Cheese,2252.61402,21,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,47304.89442
LBCS93,9.5745,Less fat,Fruits line,3563.4604,32,S008,2/14/2019 0:00,Level2,Nyarugenge,Simba_Branch2,114030.7328
NEHS13,27.105,Normal,Sweet Potatoes,1416.94698,43,S003,2/14/2019 0:00,Level1,Nyarugenge,Simba_Branch1,60928.72014
RCIS14,9.932,Normal,Fried Foods,1466.5684,54,S006,2/14/2019 0:00,Level3,Gasabo,Simba_Branch1,79194.6936
PEFS61,0,Normal,Sweet Potatoes,1902.99386,65,S011,2/14/2019 0:00,Level3,Gasabo,Simba_Branch4,123694.6009
